6
74 10 1
75 9 0.9
76 18 1.8
77 17 1.7
78 20 2
79 20 2
80 26 2.6
81 35 3.5
82 41 4.1
83 47 4.7
84 48 4.8
85 61 6.1
86 61 6.1
87 71 7.1
88 89 8.9
89 138 13.8
90 164 16.4
91 188 18.8
92 230 23
93 240 24
94 245 24.5
95 251 25.1
96 267 26.7
97 270 27
98 271 27.1
99 245 24.5
100 241 24.1
101 226 22.6
102 233 23.3
103 228 22.8
104 188 18.8
105 218 21.8
106 208 20.8
107 229 22.9
108 222 22.2
109 228 22.8
110 224 22.4
111 215 21.5
112 213 21.3
113 207 20.7
114 204 20.4
115 188 18.8
116 186 18.6
117 182 18.2
118 176 17.6
119 172 17.2
120 169 16.9
121 172 17.2
122 154 15.4
123 150 15
124 144 14.4
125 143 14.3
126 134 13.4
127 136 13.6
128 135 13.5
129 127 12.7
130 120 12
131 112 11.2
132 112 11.2
133 113 11.3
134 103 10.3
135 108 10.8
136 112 11.2
137 115 11.5
138 108 10.8
139 105 10.5
140 101 10.1
141 93 9.3
142 92 9.2
143 84 8.4
144 80 8
145 78 7.8
146 72 7.2
147 71 7.1
148 66 6.6
149 65 6.5
150 66 6.6
151 63 6.3
152 64 6.4
153 64 6.4
154 58 5.8
155 56 5.6
156 58 5.8
157 58 5.8
158 57 5.7
159 58 5.8
160 55 5.5
161 65 6.5
162 70 7
163 70 7
164 73 7.3
165 77 7.7
166 73 7.3
167 73 7.3
168 71 7.1
169 69 6.9
170 67 6.7
171 67 6.7
172 70 7
173 69 6.9
174 72 7.2
175 72 7.2
176 73 7.3
177 67 6.7
178 67 6.7
179 70 7
180 75 7.5
181 75 7.5
182 73 7.3
183 79 7.9
184 77 7.7
185 72 7.2
186 73 7.3
187 73 7.3
188 74 7.4
189 76 7.6
190 74 7.4
191 73 7.3
192 66 6.6
193 68 6.8
194 64 6.4
195 63 6.3
196 69 6.9
197 68 6.8
198 72 7.2
199 67 6.7
200 65 6.5
201 61 6.1
202 61 6.1
203 62 6.2
204 59 5.9
205 59 5.9
206 52 5.2
207 50 5
208 48 4.8
209 45 4.5
210 41 4.1
211 43 4.3
212 42 4.2
213 41 4.1
214 40 4
215 41 4.1
216 42 4.2
217 44 4.4
218 41 4.1
219 42 4.2
220 36 3.6
221 33 3.3
222 33 3.3
223 29 2.9
224 35 3.5
225 40 4
226 39 3.9
227 41 4.1
228 37 3.7
229 39 3.9
230 39 3.9
231 38 3.8
232 35 3.5
233 39 3.9
234 41 4.1
235 42 4.2
236 47 4.7
237 44 4.4
238 41 4.1
239 38 3.8
240 35 3.5
241 38 3.8
242 40 4
243 41 4.1
244 41 4.1
245 44 4.4
246 41 4.1
247 44 4.4
248 40 4
249 41 4.1
250 43 4.3
251 49 4.9
252 50 5
253 52 5.2
254 57 5.7
255 54 5.4
256 59 5.9
257 57 5.7
258 61 6.1
259 59 5.9
260 61 6.1
261 59 5.9
262 57 5.7
263 64 6.4
264 63 6.3
265 61 6.1
266 70 7
267 77 7.7
268 85 8.5
269 86 8.6
270 85 8.5
271 89 8.9
272 98 9.8
273 99 9.9
274 105 10.5
275 107 10.7
276 107 10.7
277 106 10.6
278 105 10.5
279 106 10.6
280 104 10.4
281 104 10.4
282 115 11.5
283 125 12.5
284 122 12.2
285 124 12.4
286 128 12.8
287 132 13.2
288 135 13.5
289 139 13.9
290 144 14.4
291 148 14.8
292 155 15.5
293 165 16.5
294 176 17.6
295 187 18.7
296 200 20
297 198 19.8
298 221 22.1
299 230 23
300 240 24
301 253 25.3
302 262 26.2
303 262 26.2
304 275 27.5
305 286 28.6
306 284 28.4
307 294 29.4
308 320 32
309 325 32.5
310 320 32
311 340 34
312 366 36.6
313 378 37.8
314 391 39.1
315 382 38.2
316 391 39.1
317 383 38.3
318 388 38.8
319 413 41.3
320 415 41.5
321 426 42.6
322 431 43.1
323 432 43.2
324 458 45.8
325 481 48.1
326 485 48.5
327 491 49.1
328 498 49.8
329 506 50.6
330 517 51.7
331 516 51.6
332 526 52.6
333 529 52.9
334 536 53.6
335 525 52.5
336 521 52.1
337 525 52.5
338 525 52.5
339 526 52.6
340 517 51.7
341 514 51.4
342 513 51.3
343 499 49.9
344 504 50.4
345 509 50.9
346 507 50.7
347 503 50.3
348 513 51.3
349 513 51.3
350 506 50.6
351 486 48.6
352 494 49.4
353 484 48.4
354 485 48.5
355 483 48.3
356 502 50.2
357 508 50.8
358 511 51.1
359 505 50.5
360 504 50.4
361 513 51.3
362 504 50.4
363 503 50.3
364 486 48.6
365 487 48.7
366 482 48.2
367 492 49.2
368 492 49.2
369 500 50
370 510 51
371 512 51.2
372 513 51.3
373 514 51.4
374 536 53.6
375 540 54
376 558 55.8
377 567 56.7
378 599 59.9
379 596 59.6
380 611 61.1
381 622 62.2
382 638 63.8
383 647 64.7
384 664 66.4
385 670 67
386 681 68.1
387 702 70.2
388 715 71.5
389 720 72
390 742 74.2
391 767 76.7
392 765 76.5
393 783 78.3
394 782 78.2
395 806 80.6
396 843 84.3
397 858 85.8
398 865 86.5
399 852 85.2
400 877 87.7
401 863 86.3
402 904 90.4
403 891 89.1
404 865 86.5
405 877 87.7
406 862 86.2
407 853 85.3
408 836 83.6
409 846 84.6
410 803 80.3
411 795 79.5
412 784 78.4
413 752 75.2
414 719 71.9
415 688 68.8
416 669 66.9
417 656 65.6
418 638 63.8
419 627 62.7
420 597 59.7
421 567 56.7
