4
77 1 0.1
78 2 0.2
79 3 0.3
80 6 0.6
81 12 1.2
82 14 1.4
83 23 2.3
84 33 3.3
85 43 4.3
86 60 6
87 76 7.6
88 100 10
89 119 11.9
90 140 14
91 160 16
92 187 18.7
93 209 20.9
94 246 24.6
95 266 26.6
96 295 29.5
97 311 31.1
98 345 34.5
99 380 38
100 409 40.9
101 435 43.5
102 470 47
103 504 50.4
104 535 53.5
105 567 56.7
106 599 59.9
107 629 62.9
108 657 65.7
109 687 68.7
110 714 71.4
111 735 73.5
112 762 76.2
113 785 78.5
114 820 82
115 854 85.4
116 880 88
117 903 90.3
118 928 92.8
119 948 94.8
120 973 97.3
121 989 98.9
122 1007 100.7
123 1023 102.3
124 1043 104.3
125 1063 106.3
126 1074 107.4
127 1089 108.9
128 1105 110.5
129 1114 111.4
130 1126 112.6
131 1135 113.5
132 1144 114.4
133 1163 116.3
134 1175 117.5
135 1184 118.4
136 1190 119
137 1203 120.3
138 1218 121.8
139 1231 123.1
140 1247 124.7
141 1263 126.3
142 1277 127.7
143 1289 128.9
144 1302 130.2
145 1316 131.6
146 1330 133
147 1342 134.2
148 1356 135.6
149 1369 136.9
150 1383 138.3
151 1396 139.6
152 1410 141
153 1424 142.4
154 1436 143.6
155 1447 144.7
156 1455 145.5
157 1465 146.5
158 1474 147.4
159 1479 147.9
160 1485 148.5
161 1492 149.2
162 1497 149.7
163 1504 150.4
164 1505 150.5
165 1512 151.2
166 1517 151.7
167 1520 152
168 1522 152.2
169 1523 152.3
170 1524 152.4
171 1527 152.7
172 1528 152.8
173 1530 153
174 1534 153.4
175 1540 154
176 1543 154.3
177 1549 154.9
178 1555 155.5
179 1561 156.1
180 1564 156.4
181 1568 156.8
182 1576 157.6
183 1579 157.9
184 1587 158.7
185 1598 159.8
186 1605 160.5
187 1614 161.4
188 1620 162
189 1629 162.9
190 1631 163.1
191 1644 164.4
192 1646 164.6
193 1654 165.4
194 1660 166
195 1662 166.2
196 1668 166.8
197 1676 167.6
198 1679 167.9
199 1682 168.2
200 1684 168.4
201 1689 168.9
202 1691 169.1
203 1697 169.7
204 1702 170.2
205 1705 170.5
206 1712 171.2
207 1716 171.6
208 1717 171.7
209 1719 171.9
210 1722 172.2
211 1725 172.5
212 1727 172.7
213 1735 173.5
214 1737 173.7
215 1738 173.8
216 1738 173.8
217 1739 173.9
218 1740 174
219 1743 174.3
220 1746 174.6
221 1750 175
222 1756 175.6
223 1759 175.9
224 1761 176.1
225 1764 176.4
226 1770 177
227 1772 177.2
228 1775 177.5
229 1778 177.8
230 1779 177.9
231 1784 178.4
232 1786 178.6
233 1788 178.8
234 1792 179.2
235 1794 179.4
236 1796 179.6
237 1801 180.1
238 1805 180.5
239 1807 180.7
240 1809 180.9
241 1815 181.5
242 1818 181.8
243 1819 181.9
244 1822 182.2
245 1824 182.4
246 1827 182.7
247 1829 182.9
248 1833 183.3
249 1838 183.8
250 1840 184
251 1843 184.3
252 1846 184.6
253 1849 184.9
254 1852 185.2
255 1855 185.5
256 1860 186
257 1867 186.7
258 1871 187.1
259 1875 187.5
260 1878 187.8
261 1888 188.8
262 1894 189.4
263 1899 189.9
264 1912 191.2
265 1920 192
266 1925 192.5
267 1928 192.8
268 1931 193.1
269 1936 193.6
270 1944 194.4
271 1953 195.3
272 1957 195.7
273 1963 196.3
274 1971 197.1
275 1977 197.7
276 1983 198.3
277 1995 199.5
278 2005 200.5
279 2018 201.8
280 2032 203.2
281 2040 204
282 2050 205
283 2062 206.2
284 2067 206.7
285 2080 208
286 2094 209.4
287 2110 211
288 2117 211.7
289 2128 212.8
290 2149 214.9
291 2162 216.2
292 2181 218.1
293 2198 219.8
294 2213 221.3
295 2229 222.9
296 2245 224.5
297 2276 227.6
298 2297 229.7
299 2316 231.6
300 2343 234.3
301 2371 237.1
302 2395 239.5
303 2428 242.8
304 2468 246.8
305 2507 250.7
306 2544 254.4
307 2590 259
308 2635 263.5
309 2694 269.4
310 2740 274
311 2792 279.2
312 2848 284.8
313 2896 289.6
314 2959 295.9
315 3021 302.1
316 3103 310.3
317 3181 318.1
318 3250 325
319 3305 330.5
320 3381 338.1
321 3472 347.2
322 3553 355.3
323 3632 363.2
324 3701 370.1
325 3762 376.2
326 3824 382.4
327 3897 389.7
328 3971 397.1
329 4056 405.6
330 4127 412.7
331 4209 420.9
332 4276 427.6
333 4363 436.3
334 4427 442.7
335 4505 450.5
336 4577 457.7
337 4645 464.5
338 4724 472.4
339 4803 480.3
340 4876 487.6
341 4963 496.3
342 5041 504.1
343 5122 512.2
344 5192 519.2
345 5278 527.8
346 5373 537.3
347 5461 546.1
348 5559 555.9
349 5649 564.9
350 5733 573.3
351 5815 581.5
352 5902 590.2
353 5977 597.7
354 6063 606.3
355 6134 613.4
356 6191 619.1
357 6254 625.4
358 6343 634.3
359 6413 641.3
360 6478 647.8
361 6556 655.6
362 6619 661.9
363 6677 667.7
364 6751 675.1
365 6830 683
366 6906 690.6
367 6972 697.2
368 7045 704.5
369 7118 711.8
370 7196 719.6
371 7286 728.6
372 7377 737.7
373 7472 747.2
374 7590 759
375 7701 770.1
376 7803 780.3
377 7925 792.5
378 8080 808
379 8236 823.6
380 8384 838.4
381 8543 854.3
382 8709 870.9
383 8861 886.1
384 9028 902.8
385 9246 924.6
386 9465 946.5
387 9686 968.6
388 9920 992
389 10194 1019.4
390 10469 1046.9
391 10721 1072.1
392 11012 1101.2
393 11305 1130.5
394 11608 1160.8
395 11886 1188.6
396 12179 1217.9
397 12482 1248.2
398 12757 1275.7
399 13017 1301.7
400 13257 1325.7
401 13482 1348.2
402 13740 1374
403 13954 1395.4
404 14158 1415.8
405 14354 1435.4
406 14557 1455.7
407 14718 1471.8
408 14885 1488.5
409 15034 1503.4
410 15183 1518.3
411 15321 1532.1
412 15411 1541.1
413 15522 1552.2
414 15649 1564.9
415 15754 1575.4
416 15821 1582.1
417 15897 1589.7
418 15962 1596.2
419 16023 1602.3
420 16086 1608.6
421 16136 1613.6
